Bulk Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O 
83 1782.26 819.00 100.015869 64.522 0.0748322 10.2271 0.158367 0 0.397954 0 0.0166294 0 0 0.340902 3.7333 3.89959 0 16.6294
66 1629.03 849.00 100.015405 64.5223 0.0748325 10.2271 0.153733 0 0.402127 0 0.0166295 0 0 0.340904 3.73331 3.89961 0 16.6295
72 2395.16 864.00 100.014575 64.5228 0.0748332 10.2272 0.145456 0 0.409579 0 0.0166296 0 0 0.340907 3.73334 3.89964 0 16.6296
84 1935.48 816.00 100.015810 64.522 0.0748322 10.2271 0.157779 0 0.398484 0 0.0166294 0 0 0.340902 3.7333 3.89959 0 16.6294
97 1475.81 777.60 100.017069 64.5212 0.0748313 10.2269 0.170344 0 0.387171 0 0.0166292 0 0 0.340898 3.73325 3.89954 0 16.6292
70 2241.94 897.00 100.014174 64.5231 0.0748335 10.2272 0.141448 0 0.413187 0 0.0166297 0 0 0.340908 3.73336 3.89966 0 16.6297
78 2088.71 873.00 100.014648 64.5228 0.0748331 10.2272 0.14618 0 0.408927 0 0.0166296 0 0 0.340906 3.73334 3.89964 0 16.6296
73 2395.16 861.00 100.014625 64.5228 0.0748331 10.2272 0.145953 0 0.409132 0 0.0166296 0 0 0.340906 3.73334 3.89964 0 16.6296
85 1935.48 813.00 100.015873 64.522 0.0748322 10.2271 0.158406 0 0.397919 0 0.0166294 0 0 0.340902 3.7333 3.89959 0 16.6294
98 1475.81 776.60 100.017090 64.5212 0.0748313 10.2269 0.170546 0 0.386989 0 0.0166292 0 0 0.340898 3.73325 3.89954 0 16.6292
79 2088.71 870.00 100.014696 64.5227 0.0748331 10.2272 0.146666 0 0.408489 0 0.0166296 0 0 0.340906 3.73334 3.89963 0 16.6296
84 1782.26 816.00 100.015932 64.5219 0.0748322 10.2271 0.158991 0 0.397393 0 0.0166294 0 0 0.340902 3.73329 3.89959 0 16.6294
86 1935.48 810.00 100.015937 64.5219 0.0748321 10.2271 0.159041 0 0.397348 0 0.0166294 0 0 0.340902 3.73329 3.89959 0 16.6294
85 1782.26 813.00 100.015995 64.5219 0.0748321 10.2271 0.159623 0 0.396824 0 0.0166294 0 0 0.340902 3.73329 3.89958 0 16.6294
73 2548.39 891.00 100.014051 64.5232 0.0748336 10.2273 0.140222 0 0.414291 0 0.0166297 0 0 0.340908 3.73336 3.89966 0 16.6297
87 1935.48 807.00 100.016001 64.5219 0.0748321 10.2271 0.159684 0 0.396768 0 0.0166294 0 0 0.340902 3.73329 3.89958 0 16.6294
67 1629.03 846.00 100.015460 64.5222 0.0748325 10.2271 0.154285 0 0.401629 0 0.0166294 0 0 0.340904 3.73331 3.89961 0 16.6294
71 2241.94 894.00 100.014217 64.5231 0.0748334 10.2272 0.141883 0 0.412796 0 0.0166297 0 0 0.340908 3.73336 3.89965 0 16.6297
74 2395.16 858.00 100.014675 64.5228 0.0748331 10.2272 0.146456 0 0.408679 0 0.0166296 0 0 0.340906 3.73334 3.89964 0 16.6296
99 1475.81 775.60 100.017110 64.5212 0.0748313 10.2269 0.170748 0 0.386807 0 0.0166292 0 0 0.340898 3.73325 3.89954 0 16.6292
75 2395.16 855.00 100.014726 64.5227 0.0748331 10.2272 0.146965 0 0.40822 0 0.0166296 0 0 0.340906 3.73334 3.89963 0 16.6296
74 2548.39 888.00 100.014095 64.5231 0.0748335 10.2272 0.14066 0 0.413897 0 0.0166297 0 0 0.340908 3.73336 3.89966 0 16.6297
86 1782.26 810.00 100.016059 64.5219 0.0748321 10.227 0.160263 0 0.396248 0 0.0166293 0 0 0.340902 3.73329 3.89958 0 16.6293
68 1629.03 843.00 100.015516 64.5222 0.0748325 10.2271 0.154845 0 0.401125 0 0.0166294 0 0 0.340903 3.73331 3.8996 0 16.6294
76 2395.16 852.00 100.014778 64.5227 0.074833 10.2272 0.147481 0 0.407755 0 0.0166296 0 0 0.340906 3.73334 3.89963 0 16.6296
75 2548.39 885.00 100.014139 64.5231 0.0748335 10.2272 0.141103 0 0.413498 0 0.0166297 0 0 0.340908 3.73336 3.89966 0 16.6297
100 1475.81 774.60 100.017130 64.5212 0.0748313 10.2269 0.170951 0 0.386624 0 0.0166292 0 0 0.340898 3.73325 3.89954 0 16.6292
87 1782.26 807.00 100.016124 64.5218 0.074832 10.227 0.160911 0 0.395664 0 0.0166293 0 0 0.340901 3.73329 3.89958 0 16.6293
77 2395.16 849.00 100.014831 64.5227 0.074833 10.2272 0.148004 0 0.407285 0 0.0166296 0 0 0.340906 3.73333 3.89963 0 16.6296
76 2548.39 882.00 100.014184 64.5231 0.0748335 10.2272 0.141552 0 0.413093 0 0.0166297 0 0 0.340908 3.73336 3.89965 0 16.6297
80 2088.71 867.00 100.014746 64.5227 0.074833 10.2272 0.147159 0 0.408046 0 0.0166296 0 0 0.340906 3.73334 3.89963 0 16.6296
88 1782.26 804.00 100.016190 64.5218 0.074832 10.227 0.161568 0 0.395072 0 0.0166293 0 0 0.340901 3.73328 3.89958 0 16.6293
78 2395.16 846.00 100.014884 64.5226 0.0748329 10.2272 0.148534 0 0.406807 0 0.0166295 0 0 0.340906 3.73333 3.89963 0 16.6295
72 2241.94 891.00 100.014261 64.523 0.0748334 10.2272 0.142323 0 0.4124 0 0.0166296 0 0 0.340908 3.73336 3.89965 0 16.6296
77 2548.39 879.00 100.014230 64.523 0.0748334 10.2272 0.142007 0 0.412684 0 0.0166297 0 0 0.340908 3.73336 3.89965 0 16.6297
101 1475.81 773.60 100.017151 64.5212 0.0748312 10.2269 0.171155 0 0.386441 0 0.0166292 0 0 0.340898 3.73325 3.89954 0 16.6292
88 1935.48 804.00 100.016066 64.5219 0.0748321 10.227 0.160336 0 0.396181 0 0.0166293 0 0 0.340902 3.73329 3.89958 0 16.6293
73 2241.94 888.00 100.014306 64.523 0.0748334 10.2272 0.142769 0 0.411999 0 0.0166296 0 0 0.340908 3.73335 3.89965 0 16.6296
69 1629.03 840.00 100.015573 64.5222 0.0748324 10.2271 0.155412 0 0.400615 0 0.0166294 0 0 0.340903 3.73331 3.8996 0 16.6294
89 1782.26 801.00 100.016257 64.5217 0.0748319 10.227 0.162233 0 0.394473 0 0.0166293 0 0 0.340901 3.73328 3.89957 0 16.6293
81 2088.71 864.00 100.014796 64.5227 0.074833 10.2272 0.147658 0 0.407597 0 0.0166296 0 0 0.340906 3.73334 3.89963 0 16.6296
78 2548.39 876.00 100.014276 64.523 0.0748334 10.2272 0.142468 0 0.412269 0 0.0166296 0 0 0.340908 3.73335 3.89965 0 16.6296
89 1935.48 801.00 100.016133 64.5218 0.074832 10.227 0.160997 0 0.395587 0 0.0166293 0 0 0.340901 3.73329 3.89958 0 16.6293
79 2395.16 843.00 100.014937 64.5226 0.0748329 10.2272 0.149071 0 0.406324 0 0.0166295 0 0 0.340905 3.73333 3.89963 0 16.6295
90 1782.26 798.00 100.016324 64.5217 0.0748319 10.227 0.162908 0 0.393866 0 0.0166293 0 0 0.340901 3.73328 3.89957 0 16.6293
79 2548.39 873.00 100.014323 64.523 0.0748334 10.2272 0.142935 0 0.411848 0 0.0166296 0 0 0.340908 3.73335 3.89965 0 16.6296
70 1629.03 837.00 100.015631 64.5221 0.0748324 10.2271 0.155986 0 0.400098 0 0.0166294 0 0 0.340903 3.7333 3.8996 0 16.6294
90 1935.48 798.00 100.016200 64.5218 0.074832 10.227 0.161666 0 0.394984 0 0.0166293 0 0 0.340901 3.73328 3.89958 0 16.6293
82 2088.71 861.00 100.014846 64.5226 0.074833 10.2272 0.148163 0 0.407142 0 0.0166295 0 0 0.340906 3.73333 3.89963 0 16.6295
74 2241.94 885.00 100.014351 64.523 0.0748333 10.2272 0.14322 0 0.411592 0 0.0166296 0 0 0.340907 3.73335 3.89965 0 16.6296
102 1475.81 772.60 100.017171 64.5211 0.0748312 10.2269 0.171359 0 0.386257 0 0.0166292 0 0 0.340898 3.73325 3.89954 0 16.6292
91 1782.26 795.00 100.016393 64.5216 0.0748318 10.227 0.163591 0 0.393251 0 0.0166293 0 0 0.3409 3.73328 3.89957 0 16.6293
91 1935.48 795.00 100.016268 64.5217 0.0748319 10.227 0.162343 0 0.394374 0 0.0166293 0 0 0.340901 3.73328 3.89957 0 16.6293
80 2548.39 870.00 100.014370 64.523 0.0748333 10.2272 0.143409 0 0.411422 0 0.0166296 0 0 0.340907 3.73335 3.89965 0 16.6296
83 2088.71 858.00 100.014898 64.5226 0.0748329 10.2272 0.148675 0 0.406681 0 0.0166295 0 0 0.340906 3.73333 3.89963 0 16.6295
80 2395.16 840.00 100.014992 64.5226 0.0748329 10.2272 0.149615 0 0.405835 0 0.0166295 0 0 0.340905 3.73333 3.89962 0 16.6295
71 1629.03 834.00 100.015689 64.5221 0.0748323 10.2271 0.156568 0 0.399574 0 0.0166294 0 0 0.340903 3.7333 3.8996 0 16.6294
81 2548.39 867.00 100.014418 64.5229 0.0748333 10.2272 0.143888 0 0.410991 0 0.0166296 0 0 0.340907 3.73335 3.89965 0 16.6296
92 1782.26 792.00 100.016462 64.5216 0.0748318 10.227 0.164283 0 0.392628 0 0.0166293 0 0 0.3409 3.73327 3.89957 0 16.6293
84 2088.71 855.00 100.014950 64.5226 0.0748329 10.2272 0.149193 0 0.406214 0 0.0166295 0 0 0.340905 3.73333 3.89962 0 16.6295
72 1629.03 831.00 100.015748 64.5221 0.0748323 10.2271 0.157158 0 0.399043 0 0.0166294 0 0 0.340903 3.7333 3.89959 0 16.6294
81 2395.16 837.00 100.015047 64.5225 0.0748328 10.2272 0.150166 0 0.405338 0 0.0166295 0 0 0.340905 3.73333 3.89962 0 16.6295
75 2241.94 882.00 100.014397 64.5229 0.0748333 10.2272 0.143678 0 0.41118 0 0.0166296 0 0 0.340907 3.73335 3.89965 0 16.6296
103 1475.81 771.60 100.017187 64.5211 0.0748312 10.2269 0.171521 0 0.386111 0 0.0166292 0 0 0.340898 3.73325 3.89954 0 16.6292
85 2088.71 852.00 100.015002 64.5225 0.0748328 10.2272 0.149719 0 0.405741 0 0.0166295 0 0 0.340905 3.73333 3.89962 0 16.6295
93 1782.26 789.00 100.016532 64.5216 0.0748317 10.227 0.164984 0 0.391997 0 0.0166293 0 0 0.3409 3.73327 3.89956 0 16.6293
82 2395.16 834.00 100.015103 64.5225 0.0748328 10.2271 0.150724 0 0.404836 0 0.0166295 0 0 0.340905 3.73332 3.89962 0 16.6295
82 2548.39 864.00 100.014467 64.5229 0.0748332 10.2272 0.144374 0 0.410553 0 0.0166296 0 0 0.340907 3.73335 3.89964 0 16.6296
73 1629.03 828.00 100.015808 64.522 0.0748322 10.2271 0.157755 0 0.398506 0 0.0166294 0 0 0.340902 3.7333 3.89959 0 16.6294
92 1935.48 792.00 100.016336 64.5217 0.0748318 10.227 0.16303 0 0.393756 0 0.0166293 0 0 0.340901 3.73328 3.89957 0 16.6293
74 1629.03 825.00 100.015868 64.522 0.0748322 10.2271 0.158359 0 0.397961 0 0.0166294 0 0 0.340902 3.7333 3.89959 0 16.6294
83 2548.39 861.00 100.014516 64.5229 0.0748332 10.2272 0.144866 0 0.410111 0 0.0166296 0 0 0.340907 3.73335 3.89964 0 16.6296
94 1782.26 786.00 100.016603 64.5215 0.0748317 10.227 0.165694 0 0.391358 0 0.0166293 0 0 0.3409 3.73327 3.89956 0 16.6293
86 2088.71 849.00 100.015056 64.5225 0.0748328 10.2272 0.150251 0 0.405262 0 0.0166295 0 0 0.340905 3.73333 3.89962 0 16.6295
83 2395.16 831.00 100.015160 64.5224 0.0748327 10.2271 0.151289 0 0.404327 0 0.0166295 0 0 0.340905 3.73332 3.89962 0 16.6295
76 2241.94 879.00 100.014443 64.5229 0.0748333 10.2272 0.144141 0 0.410763 0 0.0166296 0 0 0.340907 3.73335 3.89964 0 16.6296
93 1935.48 789.00 100.016406 64.5216 0.0748318 10.227 0.163726 0 0.393129 0 0.0166293 0 0 0.3409 3.73328 3.89957 0 16.6293
87 2088.71 846.00 100.015110 64.5225 0.0748328 10.2271 0.15079 0 0.404777 0 0.0166295 0 0 0.340905 3.73332 3.89962 0 16.6295
75 1629.03 822.00 100.015930 64.5219 0.0748322 10.2271 0.158972 0 0.39741 0 0.0166294 0 0 0.340902 3.73329 3.89959 0 16.6294
84 2548.39 858.00 100.014566 64.5228 0.0748332 10.2272 0.145364 0 0.409662 0 0.0166296 0 0 0.340907 3.73334 3.89964 0 16.6296
94 1935.48 786.00 100.016477 64.5216 0.0748317 10.227 0.164431 0 0.392495 0 0.0166293 0 0 0.3409 3.73327 3.89957 0 16.6293
88 2088.71 843.00 100.015164 64.5224 0.0748327 10.2271 0.151336 0 0.404285 0 0.0166295 0 0 0.340905 3.73332 3.89962 0 16.6295
77 2241.94 876.00 100.014490 64.5229 0.0748332 10.2272 0.14461 0 0.41034 0 0.0166296 0 0 0.340907 3.73335 3.89964 0 16.6296
84 2395.16 828.00 100.015217 64.5224 0.0748327 10.2271 0.151862 0 0.403811 0 0.0166295 0 0 0.340904 3.73332 3.89961 0 16.6295
104 1475.81 770.60 100.017202 64.5211 0.0748312 10.2269 0.171668 0 0.385979 0 0.0166292 0 0 0.340898 3.73325 3.89954 0 16.6292
95 1782.26 783.00 100.016675 64.5215 0.0748316 10.227 0.166413 0 0.39071 0 0.0166292 0 0 0.340899 3.73327 3.89956 0 16.6292
76 1629.03 819.00 100.015992 64.5219 0.0748321 10.2271 0.159592 0 0.396851 0 0.0166294 0 0 0.340902 3.73329 3.89958 0 16.6294
89 2088.71 840.00 100.015220 64.5224 0.0748327 10.2271 0.151889 0 0.403787 0 0.0166295 0 0 0.340904 3.73332 3.89961 0 16.6295
95 1935.48 783.00 100.016548 64.5215 0.0748317 10.227 0.165145 0 0.391852 0 0.0166293 0 0 0.3409 3.73327 3.89956 0 16.6293
78 2241.94 873.00 100.014538 64.5228 0.0748332 10.2272 0.145086 0 0.409912 0 0.0166296 0 0 0.340907 3.73334 3.89964 0 16.6296
96 1782.26 780.00 100.016749 64.5214 0.0748315 10.227 0.167142 0 0.390054 0 0.0166292 0 0 0.340899 3.73326 3.89955 0 16.6292
90 2088.71 837.00 100.015276 64.5224 0.0748326 10.2271 0.152449 0 0.403282 0 0.0166295 0 0 0.340904 3.73332 3.89961 0 16.6295
96 1935.48 780.00 100.016621 64.5215 0.0748316 10.227 0.165869 0 0.3912 0 0.0166293 0 0 0.3409 3.73327 3.89956 0 16.6293
77 1629.03 816.00 100.016055 64.5219 0.0748321 10.227 0.160221 0 0.396285 0 0.0166293 0 0 0.340902 3.73329 3.89958 0 16.6293
85 2548.39 855.00 100.014617 64.5228 0.0748331 10.2272 0.145869 0 0.409207 0 0.0166296 0 0 0.340907 3.73334 3.89964 0 16.6296
79 2241.94 870.00 100.014586 64.5228 0.0748332 10.2272 0.145568 0 0.409478 0 0.0166296 0 0 0.340907 3.73334 3.89964 0 16.6296
97 1782.26 777.00 100.016823 64.5214 0.0748315 10.227 0.167881 0 0.389389 0 0.0166292 0 0 0.340899 3.73326 3.89955 0 16.6292
97 1935.48 777.00 100.016694 64.5215 0.0748316 10.227 0.166602 0 0.39054 0 0.0166292 0 0 0.340899 3.73326 3.89956 0 16.6292
78 1629.03 813.00 100.016119 64.5218 0.074832 10.227 0.160858 0 0.395712 0 0.0166293 0 0 0.340901 3.73329 3.89958 0 16.6293
85 2395.16 825.00 100.015275 64.5224 0.0748326 10.2271 0.152443 0 0.403288 0 0.0166295 0 0 0.340904 3.73332 3.89961 0 16.6295
91 2088.71 834.00 100.015333 64.5223 0.0748326 10.2271 0.153017 0 0.402771 0 0.0166295 0 0 0.340904 3.73332 3.89961 0 16.6295
86 2548.39 852.00 100.014668 64.5228 0.0748331 10.2272 0.146381 0 0.408746 0 0.0166296 0 0 0.340906 3.73334 3.89964 0 16.6296
105 1475.81 769.60 100.017217 64.5211 0.0748312 10.2269 0.171817 0 0.385845 0 0.0166292 0 0 0.340898 3.73324 3.89954 0 16.6292
98 1935.48 774.00 100.016769 64.5214 0.0748315 10.227 0.167345 0 0.389871 0 0.0166292 0 0 0.340899 3.73326 3.89955 0 16.6292
79 1629.03 810.00 100.016183 64.5218 0.074832 10.227 0.161503 0 0.395131 0 0.0166293 0 0 0.340901 3.73328 3.89958 0 16.6293
86 2395.16 822.00 100.015334 64.5223 0.0748326 10.2271 0.153031 0 0.402758 0 0.0166295 0 0 0.340904 3.73332 3.89961 0 16.6295
92 2088.71 831.00 100.015391 64.5223 0.0748326 10.2271 0.153592 0 0.402253 0 0.0166295 0 0 0.340904 3.73331 3.89961 0 16.6295
98 1782.26 774.00 100.016898 64.5213 0.0748314 10.227 0.168629 0 0.388715 0 0.0166292 0 0 0.340899 3.73326 3.89955 0 16.6292
87 2548.39 849.00 100.014720 64.5227 0.0748331 10.2272 0.146899 0 0.40828 0 0.0166296 0 0 0.340906 3.73334 3.89963 0 16.6296
80 2241.94 867.00 100.014635 64.5228 0.0748331 10.2272 0.146056 0 0.409039 0 0.0166296 0 0 0.340906 3.73334 3.89964 0 16.6296
80 1629.03 807.00 100.016249 64.5217 0.0748319 10.227 0.162156 0 0.394543 0 0.0166293 0 0 0.340901 3.73328 3.89957 0 16.6293
87 2395.16 819.00 100.015394 64.5223 0.0748326 10.2271 0.153627 0 0.402222 0 0.0166295 0 0 0.340904 3.73331 3.89961 0 16.6295
93 2088.71 828.00 100.015449 64.5223 0.0748325 10.2271 0.154175 0 0.401729 0 0.0166294 0 0 0.340904 3.73331 3.89961 0 16.6294
81 1629.03 804.00 100.016315 64.5217 0.0748319 10.227 0.162818 0 0.393947 0 0.0166293 0 0 0.340901 3.73328 3.89957 0 16.6293
106 1475.81 768.60 100.017232 64.5211 0.0748312 10.2269 0.171967 0 0.385709 0 0.0166292 0 0 0.340898 3.73324 3.89954 0 16.6292
99 1782.26 771.00 100.016974 64.5213 0.0748314 10.227 0.169387 0 0.388032 0 0.0166292 0 0 0.340898 3.73325 3.89955 0 16.6292
88 2548.39 846.00 100.014772 64.5227 0.074833 10.2272 0.147424 0 0.407807 0 0.0166296 0 0 0.340906 3.73334 3.89963 0 16.6296
94 2088.71 825.00 100.015508 64.5222 0.0748325 10.2271 0.154765 0 0.401197 0 0.0166294 0 0 0.340903 3.73331 3.8996 0 16.6294
82 1629.03 801.00 100.016382 64.5217 0.0748318 10.227 0.163488 0 0.393343 0 0.0166293 0 0 0.3409 3.73328 3.89957 0 16.6293
81 2241.94 864.00 100.014685 64.5227 0.0748331 10.2272 0.14655 0 0.408594 0 0.0166296 0 0 0.340906 3.73334 3.89964 0 16.6296
99 1935.48 771.00 100.016844 64.5214 0.0748315 10.227 0.168098 0 0.389193 0 0.0166292 0 0 0.340899 3.73326 3.89955 0 16.6292
100 1782.26 768.00 100.017051 64.5212 0.0748313 10.2269 0.170155 0 0.387341 0 0.0166292 0 0 0.340898 3.73325 3.89954 0 16.6292
88 2395.16 816.00 100.015455 64.5223 0.0748325 10.2271 0.154231 0 0.401678 0 0.0166294 0 0 0.340904 3.73331 3.89961 0 16.6294
83 1629.03 798.00 100.016450 64.5216 0.0748318 10.227 0.164167 0 0.392732 0 0.0166293 0 0 0.3409 3.73327 3.89957 0 16.6293
82 2241.94 861.00 100.014735 64.5227 0.074833 10.2272 0.147051 0 0.408143 0 0.0166296 0 0 0.340906 3.73334 3.89963 0 16.6296
95 2088.71 822.00 100.015568 64.5222 0.0748324 10.2271 0.155363 0 0.400659 0 0.0166294 0 0 0.340903 3.73331 3.8996 0 16.6294
89 2548.39 843.00 100.014826 64.5227 0.074833 10.2272 0.147956 0 0.407328 0 0.0166296 0 0 0.340906 3.73333 3.89963 0 16.6296
96 2088.71 819.00 100.015629 64.5221 0.0748324 10.2271 0.155969 0 0.400113 0 0.0166294 0 0 0.340903 3.7333 3.8996 0 16.6294
84 1629.03 795.00 100.016519 64.5216 0.0748317 10.227 0.164856 0 0.392112 0 0.0166293 0 0 0.3409 3.73327 3.89956 0 16.6293
83 2241.94 858.00 100.014786 64.5227 0.074833 10.2272 0.147559 0 0.407686 0 0.0166296 0 0 0.340906 3.73334 3.89963 0 16.6296
101 1782.26 765.00 100.017129 64.5212 0.0748313 10.2269 0.170934 0 0.38664 0 0.0166292 0 0 0.340898 3.73325 3.89954 0 16.6292
85 1629.03 792.00 100.016589 64.5215 0.0748317 10.227 0.165553 0 0.391485 0 0.0166293 0 0 0.3409 3.73327 3.89956 0 16.6293
97 2088.71 816.00 100.015690 64.5221 0.0748323 10.2271 0.156583 0 0.399561 0 0.0166294 0 0 0.340903 3.7333 3.8996 0 16.6294
100 1935.48 768.00 100.016921 64.5213 0.0748314 10.227 0.16886 0 0.388507 0 0.0166292 0 0 0.340899 3.73326 3.89955 0 16.6292
89 2395.16 813.00 100.015516 64.5222 0.0748325 10.2271 0.154843 0 0.401127 0 0.0166294 0 0 0.340903 3.73331 3.8996 0 16.6294
84 2241.94 855.00 100.014837 64.5227 0.074833 10.2272 0.148073 0 0.407223 0 0.0166295 0 0 0.340906 3.73333 3.89963 0 16.6295
86 1629.03 789.00 100.016660 64.5215 0.0748316 10.227 0.166259 0 0.390849 0 0.0166292 0 0 0.3409 3.73327 3.89956 0 16.6292
101 1935.48 765.00 100.016998 64.5213 0.0748314 10.227 0.169633 0 0.387811 0 0.0166292 0 0 0.340898 3.73325 3.89955 0 16.6292
90 2548.39 840.00 100.014880 64.5226 0.0748329 10.2272 0.148495 0 0.406842 0 0.0166295 0 0 0.340906 3.73333 3.89963 0 16.6295
87 1629.03 786.00 100.016732 64.5214 0.0748316 10.227 0.166974 0 0.390205 0 0.0166292 0 0 0.340899 3.73326 3.89956 0 16.6292
102 1935.48 762.00 100.017077 64.5212 0.0748313 10.2269 0.170416 0 0.387106 0 0.0166292 0 0 0.340898 3.73325 3.89954 0 16.6292
85 2241.94 852.00 100.014890 64.5226 0.0748329 10.2272 0.148593 0 0.406754 0 0.0166295 0 0 0.340906 3.73333 3.89963 0 16.6295
98 2088.71 813.00 100.015753 64.5221 0.0748323 10.2271 0.157205 0 0.399001 0 0.0166294 0 0 0.340903 3.7333 3.89959 0 16.6294
90 2395.16 810.00 100.015578 64.5222 0.0748324 10.2271 0.155463 0 0.400569 0 0.0166294 0 0 0.340903 3.73331 3.8996 0 16.6294
103 1935.48 759.00 100.017156 64.5212 0.0748312 10.2269 0.17121 0 0.386392 0 0.0166292 0 0 0.340898 3.73325 3.89954 0 16.6292
102 1782.26 762.00 100.017194 64.5211 0.0748312 10.2269 0.17159 0 0.386049 0 0.0166292 0 0 0.340898 3.73325 3.89954 0 16.6292
86 2241.94 849.00 100.014942 64.5226 0.0748329 10.2272 0.149121 0 0.406279 0 0.0166295 0 0 0.340905 3.73333 3.89963 0 16.6295
91 2395.16 807.00 100.015641 64.5221 0.0748324 10.2271 0.156091 0 0.400004 0 0.0166294 0 0 0.340903 3.7333 3.8996 0 16.6294
91 2548.39 837.00 100.014935 64.5226 0.0748329 10.2272 0.149042 0 0.406351 0 0.0166295 0 0 0.340905 3.73333 3.89963 0 16.6295
87 2241.94 846.00 100.014996 64.5225 0.0748329 10.2272 0.149656 0 0.405798 0 0.0166295 0 0 0.340905 3.73333 3.89962 0 16.6295
88 1629.03 783.00 100.016804 64.5214 0.0748315 10.227 0.167699 0 0.389552 0 0.0166292 0 0 0.340899 3.73326 3.89955 0 16.6292
104 1935.48 756.00 100.017210 64.5211 0.0748312 10.2269 0.171749 0 0.385906 0 0.0166292 0 0 0.340898 3.73325 3.89954 0 16.6292
92 2395.16 804.00 100.015705 64.5221 0.0748323 10.2271 0.156727 0 0.399431 0 0.0166294 0 0 0.340903 3.7333 3.8996 0 16.6294
103 1782.26 763.00 100.017177 64.5211 0.0748312 10.2269 0.171415 0 0.386207 0 0.0166292 0 0 0.340898 3.73325 3.89954 0 16.6292
89 1629.03 780.00 100.016878 64.5213 0.0748314 10.227 0.168433 0 0.388891 0 0.0166292 0 0 0.340899 3.73326 3.89955 0 16.6292
88 2241.94 843.00 100.015050 64.5225 0.0748328 10.2272 0.150197 0 0.40531 0 0.0166295 0 0 0.340905 3.73333 3.89962 0 16.6295
99 2088.71 810.00 100.015816 64.522 0.0748322 10.2271 0.157835 0 0.398433 0 0.0166294 0 0 0.340902 3.7333 3.89959 0 16.6294
90 1629.03 777.00 100.016952 64.5213 0.0748314 10.227 0.169177 0 0.388221 0 0.0166292 0 0 0.340899 3.73325 3.89955 0 16.6292
92 2548.39 834.00 100.014990 64.5226 0.0748329 10.2272 0.149595 0 0.405852 0 0.0166295 0 0 0.340905 3.73333 3.89962 0 16.6295
91 1629.03 774.00 100.017028 64.5212 0.0748313 10.2269 0.169931 0 0.387543 0 0.0166292 0 0 0.340898 3.73325 3.89954 0 16.6292
89 2241.94 840.00 100.015105 64.5225 0.0748328 10.2271 0.150746 0 0.404816 0 0.0166295 0 0 0.340905 3.73332 3.89962 0 16.6295
93 2395.16 801.00 100.015769 64.522 0.0748323 10.2271 0.157372 0 0.39885 0 0.0166294 0 0 0.340903 3.7333 3.89959 0 16.6294
104 1782.26 764.00 100.017155 64.5212 0.0748312 10.2269 0.171195 0 0.386404 0 0.0166292 0 0 0.340898 3.73325 3.89954 0 16.6292
93 2548.39 831.00 100.015046 64.5225 0.0748328 10.2272 0.150156 0 0.405348 0 0.0166295 0 0 0.340905 3.73333 3.89962 0 16.6295
100 2088.71 807.00 100.015880 64.522 0.0748322 10.2271 0.158473 0 0.397859 0 0.0166294 0 0 0.340902 3.73329 3.89959 0 16.6294
92 1629.03 771.00 100.017105 64.5212 0.0748313 10.2269 0.170694 0 0.386855 0 0.0166292 0 0 0.340898 3.73325 3.89954 0 16.6292
94 2548.39 828.00 100.015103 64.5225 0.0748328 10.2271 0.150724 0 0.404836 0 0.0166295 0 0 0.340905 3.73332 3.89962 0 16.6295
94 2395.16 798.00 100.015835 64.522 0.0748322 10.2271 0.158025 0 0.398262 0 0.0166294 0 0 0.340902 3.7333 3.89959 0 16.6294
90 2241.94 837.00 100.015161 64.5224 0.0748327 10.2271 0.151301 0 0.404316 0 0.0166295 0 0 0.340905 3.73332 3.89962 0 16.6295
105 1782.26 763.00 100.017177 64.5211 0.0748312 10.2269 0.171415 0 0.386207 0 0.0166292 0 0 0.340898 3.73325 3.89954 0 16.6292
101 2088.71 804.00 100.015945 64.5219 0.0748321 10.2271 0.15912 0 0.397276 0 0.0166294 0 0 0.340902 3.73329 3.89959 0 16.6294
95 2548.39 825.00 100.015161 64.5224 0.0748327 10.2271 0.151299 0 0.404318 0 0.0166295 0 0 0.340905 3.73332 3.89962 0 16.6295
93 1629.03 768.00 100.017170 64.5211 0.0748312 10.2269 0.171349 0 0.386266 0 0.0166292 0 0 0.340898 3.73325 3.89954 0 16.6292
95 2395.16 795.00 100.015901 64.522 0.0748322 10.2271 0.158687 0 0.397666 0 0.0166294 0 0 0.340902 3.73329 3.89959 0 16.6294
102 2088.71 801.00 100.016010 64.5219 0.0748321 10.2271 0.159775 0 0.396686 0 0.0166294 0 0 0.340902 3.73329 3.89958 0 16.6294
105 1935.48 757.00 100.017195 64.5211 0.0748312 10.2269 0.171594 0 0.386046 0 0.0166292 0 0 0.340898 3.73325 3.89954 0 16.6292
96 2548.39 822.00 100.015219 64.5224 0.0748327 10.2271 0.151882 0 0.403793 0 0.0166295 0 0 0.340904 3.73332 3.89961 0 16.6295
94 1629.03 769.00 100.017149 64.5212 0.0748312 10.2269 0.171141 0 0.386454 0 0.0166292 0 0 0.340898 3.73325 3.89954 0 16.6292
91 2241.94 834.00 100.015217 64.5224 0.0748327 10.2271 0.151864 0 0.403809 0 0.0166295 0 0 0.340904 3.73332 3.89961 0 16.6295
